id,level,cefr,level_title,function,pattern_no,variation_no,expression,meaning_ko,example_en,example_ko,dialogue_en,dialogue_ko,situation_ko,note_ko,memory_chunk,cloze_prompt,reverse_prompt_ko,memory_tip_ko,confusion_note_ko,review_steps_ko,tags,practice_prompt_ko
29,1,A1,survival chunks,asking,1,29,I want to get ready,준비하고 싶다,The team wants to get ready.,이 예문은 '준비하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to get ready. / B: Of course. Give me a moment.,A: 준비하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to get ready,I want ____ get ready | answer: to,"원하는 것, 허락, 부탁을 말할 때: '준비하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to get ready'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 준비하고 싶다 -> 2 끊어 읽기: I want / to get ready -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '준비하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
30,1,A1,survival chunks,asking,1,30,I want to get started,시작하고 싶다,Everyone wants to get started.,이 예문은 '시작하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to get started. / B: Of course. Give me a moment.,A: 시작하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to get started,I want ____ get started | answer: to,"원하는 것, 허락, 부탁을 말할 때: '시작하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to get started'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 시작하고 싶다 -> 2 끊어 읽기: I want / to get started -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '시작하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
31,1,A1,survival chunks,asking,1,31,I want to come back later,나중에 돌아오고 싶다,I want to come back later.,이 예문은 '나중에 돌아오고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to come back later. / B: Of course. Give me a moment.,A: 나중에 돌아오고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to come back later,I want ____ come back later | answer: to,"원하는 것, 허락, 부탁을 말할 때: '나중에 돌아오고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to come back later'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 나중에 돌아오고 싶다 -> 2 끊어 읽기: I want / to come back later -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '나중에 돌아오고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
32,1,A1,survival chunks,asking,1,32,I want to stay here,여기에 머물고 싶다,You want to stay here.,이 예문은 '여기에 머물고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to stay here. / B: Of course. Give me a moment.,A: 여기에 머물고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to stay here,I want ____ stay here | answer: to,"원하는 것, 허락, 부탁을 말할 때: '여기에 머물고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to stay here'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 여기에 머물고 싶다 -> 2 끊어 읽기: I want / to stay here -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '여기에 머물고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
33,1,A1,survival chunks,asking,1,33,I want to move on,다음으로 넘어가고 싶다,We want to move on.,이 예문은 '다음으로 넘어가고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to move on. / B: Of course. Give me a moment.,A: 다음으로 넘어가고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to move on,I want ____ move on | answer: to,"원하는 것, 허락, 부탁을 말할 때: '다음으로 넘어가고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to move on'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 다음으로 넘어가고 싶다 -> 2 끊어 읽기: I want / to move on -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '다음으로 넘어가고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
34,1,A1,survival chunks,asking,1,34,I want to slow down,속도를 늦추고 싶다,They want to slow down.,이 예문은 '속도를 늦추고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to slow down. / B: Of course. Give me a moment.,A: 속도를 늦추고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to slow down,I want ____ slow down | answer: to,"원하는 것, 허락, 부탁을 말할 때: '속도를 늦추고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to slow down'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 속도를 늦추고 싶다 -> 2 끊어 읽기: I want / to slow down -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '속도를 늦추고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
35,1,A1,survival chunks,asking,1,35,I want to speed it up,속도를 높이고 싶다,My friend wants to speed it up.,이 예문은 '속도를 높이고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to speed it up. / B: Of course. Give me a moment.,A: 속도를 높이고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to speed it up,I want ____ speed it up | answer: to,"원하는 것, 허락, 부탁을 말할 때: '속도를 높이고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to speed it up'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 속도를 높이고 싶다 -> 2 끊어 읽기: I want / to speed it up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '속도를 높이고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
36,1,A1,survival chunks,asking,1,36,I want to keep going,계속하고 싶다,My teacher wants to keep going.,이 예문은 '계속하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to keep going. / B: Of course. Give me a moment.,A: 계속하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to keep going,I want ____ keep going | answer: to,"원하는 것, 허락, 부탁을 말할 때: '계속하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to keep going'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 계속하고 싶다 -> 2 끊어 읽기: I want / to keep going -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '계속하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
37,1,A1,survival chunks,asking,1,37,I want to start over,다시 시작하고 싶다,My manager wants to start over.,이 예문은 '다시 시작하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to start over. / B: Of course. Give me a moment.,A: 다시 시작하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to start over,I want ____ start over | answer: to,"원하는 것, 허락, 부탁을 말할 때: '다시 시작하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to start over'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 다시 시작하고 싶다 -> 2 끊어 읽기: I want / to start over -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '다시 시작하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
38,1,A1,survival chunks,asking,1,38,I want to bring it up,그걸 꺼내 말하고 싶다,The customer wants to bring it up.,이 예문은 '그걸 꺼내 말하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to bring it up. / B: Of course. Give me a moment.,A: 그걸 꺼내 말하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to bring it up,I want ____ bring it up | answer: to,"원하는 것, 허락, 부탁을 말할 때: '그걸 꺼내 말하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to bring it up'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 그걸 꺼내 말하고 싶다 -> 2 끊어 읽기: I want / to bring it up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '그걸 꺼내 말하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
39,1,A1,survival chunks,asking,1,39,I want to write back,답장을 쓰고 싶다,The team wants to write back.,이 예문은 '답장을 쓰고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to write back. / B: Of course. Give me a moment.,A: 답장을 쓰고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to write back,I want ____ write back | answer: to,"원하는 것, 허락, 부탁을 말할 때: '답장을 쓰고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to write back'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 답장을 쓰고 싶다 -> 2 끊어 읽기: I want / to write back -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '답장을 쓰고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
40,1,A1,survival chunks,asking,1,40,I want to follow up,후속 확인을 하고 싶다,Everyone wants to follow up.,이 예문은 '후속 확인을 하고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to follow up. / B: Of course. Give me a moment.,A: 후속 확인을 하고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to follow up,I want ____ follow up | answer: to,"원하는 것, 허락, 부탁을 말할 때: '후속 확인을 하고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to follow up'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 후속 확인을 하고 싶다 -> 2 끊어 읽기: I want / to follow up -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '후속 확인을 하고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
41,1,A1,survival chunks,asking,1,41,I want to show up early,일찍 나타나고 싶다,I want to show up early.,이 예문은 '일찍 나타나고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to show up early. / B: Of course. Give me a moment.,A: 일찍 나타나고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to show up early,I want ____ show up early | answer: to,"원하는 것, 허락, 부탁을 말할 때: '일찍 나타나고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to show up early'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 일찍 나타나고 싶다 -> 2 끊어 읽기: I want / to show up early -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '일찍 나타나고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
42,1,A1,survival chunks,asking,1,42,I want to leave early,일찍 떠나고 싶다,You want to leave early.,이 예문은 '일찍 떠나고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to leave early. / B: Of course. Give me a moment.,A: 일찍 떠나고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to leave early,I want ____ leave early | answer: to,"원하는 것, 허락, 부탁을 말할 때: '일찍 떠나고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to leave early'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 일찍 떠나고 싶다 -> 2 끊어 읽기: I want / to leave early -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '일찍 떠나고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
43,1,A1,survival chunks,asking,1,43,I want to stay late,늦게까지 남고 싶다,We want to stay late.,이 예문은 '늦게까지 남고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to stay late. / B: Of course. Give me a moment.,A: 늦게까지 남고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to stay late,I want ____ stay late | answer: to,"원하는 것, 허락, 부탁을 말할 때: '늦게까지 남고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to stay late'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 늦게까지 남고 싶다 -> 2 끊어 읽기: I want / to stay late -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '늦게까지 남고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
44,1,A1,survival chunks,asking,1,44,I want to pay attention,주의를 기울이고 싶다,They want to pay attention.,이 예문은 '주의를 기울이고 싶다'라는 뜻으로 일상 대화에서 바로 쓴다.,A: I want to pay attention. / B: Of course. Give me a moment.,A: 주의를 기울이고 싶다. / B: 물론이죠. 잠깐만요.,"원하는 것, 허락, 부탁을 말할 때",want to + 동사,I want / to pay attention,I want ____ pay attention | answer: to,"원하는 것, 허락, 부탁을 말할 때: '주의를 기울이고 싶다'를 영어 표현으로 떠올리기","입으로 먼저 'I want to pay attention'를 한 덩어리로 말하고, 뒤에 목적어만 바꿔 붙인다.",to 뒤에는 동사원형이 온다.,1 뜻 보기: 주의를 기울이고 싶다 -> 2 끊어 읽기: I want / to pay attention -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L1|asking|daily|to-infinitive,"원하는 것, 허락, 부탁을 말할 때, '주의를 기울이고 싶다'라는 뜻이 되도록 영어로 말해 보세요."
